time,signal_1
31.170,-15640
31.171,-15566
31.172,-15589
31.173,-15731
31.174,-15898
31.175,-16087
31.176,-16217
31.177,-16220
31.178,-16202
31.179,-16069
31.180,-15932
31.181,-15774
31.182,-15694
31.183,-15782
31.184,-15804
31.185,-15819
31.186,-15831
31.187,-15790
31.188,-15793
31.189,-15735
31.190,-15635
31.191,-15445
31.192,-15400
31.193,-15454
31.194,-15474
31.195,-15591
31.196,-15686
31.197,-15622
31.198,-15516
31.199,-15434
31.200,-15441
31.201,-15429
31.202,-15467
31.203,-15491
31.204,-15431
31.205,-15337
31.206,-15594
31.207,-15721
31.208,-15584
31.209,-15569
31.210,-15618
31.211,-15554
31.212,-15456
31.213,-15276
31.214,-15199
31.215,-15089
31.216,-15029
31.217,-15107
31.218,-15080
31.219,-15098
31.220,-15113
31.221,-15127
31.222,-15015
31.223,-14982
31.224,-15024
31.225,-14919
31.226,-14878
31.227,-14917
31.228,-14852
31.229,-14801
31.230,-14844
31.231,-14828
31.232,-14850
31.233,-14955
31.234,-15024
31.235,-15037
31.236,-14975
31.237,-14717
31.238,-14651
31.239,-14742
31.240,-14770
31.241,-14767
31.242,-14827
31.243,-14886
31.244,-14851
31.245,-14827
31.246,-14785
31.247,-14797
31.248,-14844
31.249,-14872
31.250,-14844
31.251,-14765
31.252,-14677
31.253,-14515
31.254,-14402
31.255,-14709
31.256,-15029
31.257,-14929
31.258,-14889
31.259,-14894
31.260,-14879
31.261,-14871
31.262,-14924
31.263,-14789
31.264,-14737
31.265,-14756
31.266,-14721
31.267,-14761
31.268,-14819
31.269,-14893
31.270,-14896
31.271,-14876
31.272,-14837
31.273,-14924
31.274,-15061
31.275,-15174
31.276,-15259
31.277,-15232
31.278,-15294
31.279,-15442
31.280,-15601
31.281,-15789
31.282,-15822
31.283,-15727
31.284,-15679
31.285,-15822
31.286,-15931
31.287,-15909
31.288,-15779
31.289,-15775
31.290,-15937
31.291,-16076
31.292,-16200
31.293,-16276
31.294,-16319
31.295,-16348
31.296,-16368
31.297,-16163
31.298,-16132
31.299,-16366
31.300,-16511
31.301,-16648
31.302,-16852
31.303,-17027
31.304,-17204
31.305,-17434
31.306,-17414
31.307,-17381
31.308,-17401
31.309,-17582
31.310,-17942
31.311,-18406
31.312,-18541
31.313,-18101
31.314,-17365
31.315,-16693
31.316,-16046
31.317,-15608
31.318,-15443
31.319,-15329
31.320,-15351
31.321,-15387
31.322,-15582
31.323,-15934
31.324,-16145
31.325,-15884
31.326,-15225
31.327,-14492
31.328,-13921
31.329,-13587
31.330,-13441
31.331,-13370
31.332,-13448
31.333,-13757
31.334,-14224
31.335,-14520
31.336,-14774
31.337,-15024
31.338,-15382
31.339,-15632
31.340,-15749
31.341,-15987
31.342,-16228
31.343,-16282
31.344,-16169
31.345,-15957
31.346,-15730
31.347,-15627
31.348,-15566
31.349,-15618
31.350,-15772
31.351,-15691
31.352,-15769
31.353,-15706
31.354,-15460
31.355,-15390
31.356,-15414
31.357,-15638
31.358,-15640
31.359,-15542
31.360,-15550
31.361,-15491
31.362,-15428
31.363,-15436
31.364,-15422
31.365,-15381
31.366,-15394
31.367,-15377
31.368,-15288
31.369,-15207
31.370,-15179
31.371,-15322
31.372,-15373
31.373,-15309
31.374,-15247
31.375,-15236
31.376,-15304
31.377,-15324
31.378,-15382
31.379,-15427
31.380,-15513
31.381,-15502
31.382,-15527
31.383,-15586
31.384,-15557
31.385,-15512
31.386,-15531
31.387,-15482
31.388,-15428
31.389,-15372
31.390,-15361
31.391,-15284
31.392,-15277
31.393,-15268
31.394,-15245
31.395,-15512
31.396,-15662
31.397,-15605
31.398,-15572
31.399,-15510
31.400,-15533
31.401,-15589
31.402,-15601
31.403,-15620
31.404,-15506
31.405,-15509
31.406,-15539
31.407,-15504
31.408,-15497
31.409,-15542
31.410,-15543
31.411,-15599
31.412,-15606
31.413,-15627
31.414,-15666
31.415,-15771
31.416,-15779
31.417,-15778
31.418,-15827
31.419,-15747
31.420,-15626
31.421,-15695
31.422,-15847
31.423,-15696
31.424,-15646
31.425,-15581
31.426,-15476
31.427,-15503
31.428,-15617
31.429,-15641
31.430,-15653
31.431,-15688
31.432,-15710
31.433,-15796
31.434,-15909
31.435,-15951
31.436,-15924
31.437,-15972
31.438,-15990
31.439,-15978
31.440,-15962
31.441,-15961
31.442,-16038
31.443,-16059
31.444,-16004
31.445,-15909
31.446,-15905
31.447,-16003
31.448,-15958
31.449,-15962
31.450,-16056
31.451,-16247
31.452,-16294
31.453,-16358
31.454,-16391
31.455,-16301
31.456,-16262
31.457,-16268
31.458,-16266
31.459,-16336
31.460,-16296
31.461,-16363
31.462,-16427
31.463,-16440
31.464,-16421
31.465,-16320
31.466,-16263
31.467,-16247
31.468,-16242
31.469,-16330
31.470,-16391
31.471,-16282
31.472,-16176
31.473,-16285
31.474,-16431
31.475,-16591
31.476,-16704
31.477,-16886
31.478,-16973
31.479,-17022
31.480,-16989
31.481,-16939
31.482,-16957
31.483,-17006
31.484,-17099
31.485,-17225
31.486,-17311
31.487,-17384
31.488,-17378
31.489,-17302
31.490,-17294
31.491,-17204
31.492,-17222
31.493,-17261
31.494,-17252
31.495,-17322
31.496,-17369
31.497,-17416
31.498,-17495
31.499,-17564
31.500,-17604
31.501,-17598
31.502,-17586
31.503,-17595
31.504,-17602
31.505,-17712
31.506,-17984
31.507,-17914
31.508,-17817
31.509,-17781
31.510,-17909
31.511,-17930
31.512,-17819
31.513,-17841
31.514,-17861
31.515,-17847
31.516,-17897
31.517,-18274
31.518,-18286
31.519,-18119
31.520,-18045
31.521,-18091
31.522,-18162
31.523,-18205
31.524,-18176
31.525,-18153
31.526,-18092
31.527,-18072
31.528,-18081
31.529,-18035
31.530,-18033
31.531,-17971
31.532,-17872
31.533,-17899
31.534,-17841
31.535,-17783
31.536,-17666
31.537,-17699
31.538,-17693
31.539,-17612
31.540,-17528
31.541,-17780
31.542,-17977
31.543,-17848
31.544,-17670
31.545,-17545
31.546,-17414
31.547,-17342
31.548,-17289
31.549,-17249
31.550,-17199
31.551,-17234
31.552,-17169
31.553,-17156
31.554,-17097
31.555,-16986
31.556,-16956
31.557,-16849
31.558,-16697
31.559,-16524
31.560,-16577
31.561,-16636
31.562,-16605
31.563,-16664
31.564,-16760
31.565,-16588
31.566,-16355
31.567,-16302
31.568,-16207
31.569,-16109
31.570,-16014
31.571,-15987
31.572,-15973
31.573,-16114
31.574,-16184
31.575,-16022
31.576,-15839
31.577,-15877
31.578,-15891
31.579,-15808
31.580,-15773
31.581,-15823
31.582,-15930
31.583,-15954
31.584,-15830
31.585,-15734
31.586,-15662
31.587,-15587
31.588,-15522
31.589,-15470
31.590,-15382
31.591,-15348
31.592,-15322
31.593,-15280
31.594,-15179
31.595,-15146
31.596,-15126
31.597,-15102
31.598,-15034
31.599,-14984
31.600,-14977
31.601,-15047
31.602,-15153
31.603,-15202
31.604,-15162
31.605,-15045
31.606,-14968
31.607,-15027
31.608,-15164
31.609,-15206
31.610,-15253
31.611,-15289
31.612,-15161
31.613,-15087
31.614,-15057
31.615,-15061
31.616,-15154
31.617,-15126
31.618,-15097
31.619,-15097
31.620,-15059
31.621,-15017
31.622,-14938
31.623,-14887
31.624,-14889
31.625,-14889
31.626,-14879
31.627,-14919
31.628,-14958
31.629,-14926
31.630,-14961
31.631,-14921
31.632,-14771
31.633,-14642
31.634,-14609
31.635,-14666
31.636,-14722
31.637,-14686
31.638,-14719
31.639,-14806
31.640,-14872
31.641,-14823
31.642,-14868
31.643,-15093
31.644,-15349
31.645,-15400
31.646,-15377
31.647,-15342
31.648,-15327
31.649,-15278
31.650,-15140
31.651,-14906
31.652,-14754
31.653,-14703
31.654,-15116
31.655,-15433
31.656,-15267
31.657,-15161
31.658,-15187
31.659,-15104
31.660,-14977
31.661,-14908
31.662,-14989
31.663,-15000
31.664,-15032
31.665,-15021
31.666,-15094
31.667,-15194
31.668,-15181
31.669,-15071
31.670,-15072
31.671,-15036
31.672,-15009
31.673,-15039
31.674,-15208
31.675,-15227
31.676,-15159
31.677,-15093
31.678,-15184
31.679,-15258
31.680,-15152
31.681,-15082
31.682,-15132
31.683,-15161
31.684,-15151
31.685,-15154
31.686,-15202
31.687,-15251
31.688,-15281
31.689,-15331
31.690,-15327
31.691,-15397
31.692,-15466
31.693,-15387
31.694,-15336
31.695,-15306
31.696,-15357
31.697,-15361
31.698,-15369
31.699,-15453
31.700,-15483
31.701,-15492
31.702,-15508
31.703,-15357
31.704,-15284
31.705,-15230
31.706,-15211
31.707,-15282
31.708,-15294
31.709,-15232
31.710,-15182
31.711,-15177
31.712,-15217
31.713,-15293
31.714,-15313
31.715,-15281
31.716,-15223
31.717,-15141
31.718,-15091
31.719,-15073
31.720,-15177
31.721,-15513
31.722,-15678
31.723,-15688
31.724,-15614
31.725,-15527
31.726,-15496
31.727,-15507
31.728,-15507
31.729,-15481
31.730,-15405
31.731,-15349
31.732,-15390
31.733,-15421
31.734,-15376
31.735,-15353
31.736,-15352
31.737,-15316
31.738,-15307
31.739,-15319
31.740,-15287
31.741,-15157
31.742,-15149
31.743,-15272
31.744,-15480
31.745,-15669
31.746,-15588
31.747,-15497
31.748,-15439
31.749,-15354
31.750,-15242
31.751,-15011
31.752,-14803
31.753,-14725
31.754,-14897
31.755,-15432
31.756,-15569
31.757,-15496
31.758,-15236
31.759,-15137
31.760,-15212
31.761,-15303
31.762,-15589
31.763,-15701
31.764,-15725
31.765,-15721
31.766,-15644
31.767,-15679
31.768,-15713
31.769,-15751
31.770,-15855
31.771,-15822
31.772,-15749
31.773,-15654
31.774,-15643
31.775,-15524
31.776,-15524
31.777,-15648
31.778,-15676
31.779,-15601
31.780,-15486
31.781,-15427
31.782,-15544
31.783,-15621
31.784,-15601
31.785,-15584
31.786,-15549
31.787,-15694
31.788,-15605
31.789,-15508
31.790,-15616
31.791,-15759
31.792,-15836
31.793,-15880
31.794,-15785
31.795,-15693
31.796,-15552
31.797,-15595
31.798,-15822
31.799,-15839
31.800,-15705
31.801,-15576
31.802,-15501
31.803,-15491
31.804,-15407
31.805,-15237
31.806,-15130
31.807,-14977
31.808,-14725
31.809,-14631
31.810,-14673
31.811,-14693
31.812,-14601
31.813,-14356
31.814,-14269
31.815,-14252
31.816,-14226
31.817,-14329
31.818,-14381
31.819,-14392
31.820,-14450
31.821,-14532
31.822,-14517
31.823,-14556
31.824,-14566
31.825,-14558
31.826,-14546
31.827,-14581
31.828,-14671
31.829,-14781
31.830,-14839
31.831,-15044
31.832,-15238
31.833,-15231
31.834,-15191
31.835,-15148
31.836,-15176
31.837,-15236
31.838,-15217
31.839,-15134
31.840,-15092
31.841,-15181
31.842,-15232
31.843,-15224
31.844,-15260
31.845,-15218
31.846,-15198
31.847,-15177
31.848,-15163
31.849,-15161
31.850,-15180
31.851,-15159
31.852,-15141
31.853,-15143
31.854,-15549
31.855,-15916
31.856,-15856
31.857,-15803
31.858,-15818
31.859,-15741
31.860,-15727
31.861,-15856
31.862,-16111
31.863,-16156
31.864,-16144
31.865,-16089
31.866,-16018
31.867,-15941
31.868,-15901
31.869,-15886
31.870,-15879
31.871,-15839
31.872,-15807
31.873,-15742
31.874,-15754
31.875,-15819
31.876,-15839
31.877,-15852
31.878,-15891
31.879,-15955
31.880,-16023
31.881,-15889
31.882,-15772
31.883,-15804
31.884,-15737
31.885,-15604
31.886,-15449
31.887,-15343
31.888,-15219
31.889,-15142
31.890,-15022
31.891,-14982
31.892,-15026
31.893,-15017
31.894,-15003
31.895,-15058
31.896,-15169
31.897,-15202
31.898,-15131
31.899,-15124
31.900,-15211
31.901,-15259
31.902,-15250
31.903,-15288
31.904,-15432
31.905,-15587
31.906,-15653
31.907,-15580
31.908,-15506
31.909,-15487
31.910,-15424
31.911,-15264
31.912,-15114
31.913,-15066
31.914,-14945
31.915,-14794
31.916,-14791
31.917,-14811
31.918,-14831
31.919,-14887
31.920,-14902
31.921,-14882
31.922,-14804
31.923,-14736
31.924,-14880
31.925,-15045
31.926,-15157
31.927,-15158
31.928,-15161
31.929,-15177
31.930,-15164
31.931,-15028
31.932,-14941
31.933,-14891
31.934,-14843
31.935,-14791
31.936,-14721
31.937,-14712
31.938,-14661
31.939,-14559
31.940,-14463
31.941,-14437
31.942,-14482
31.943,-14490
31.944,-14647
31.945,-14691
31.946,-14797
31.947,-14922
31.948,-14886
31.949,-14939
31.950,-14952
31.951,-15022
31.952,-15025
31.953,-15101
31.954,-15156
31.955,-15149
31.956,-15027
31.957,-14927
31.958,-14946
31.959,-14981
31.960,-15049
31.961,-15063
31.962,-14980
31.963,-14892
31.964,-14996
31.965,-15121
31.966,-15376
31.967,-15719
31.968,-15672
31.969,-15510
31.970,-15572
31.971,-15547
31.972,-15631
31.973,-15585
31.974,-15596
31.975,-15499
31.976,-15378
31.977,-15417
31.978,-15604
31.979,-15901
31.980,-16109
31.981,-16127
31.982,-16206
31.983,-16206
31.984,-16007
31.985,-15824
31.986,-15784
31.987,-15811
31.988,-15846
31.989,-16125
31.990,-16637
31.991,-16801
31.992,-16931
31.993,-17002
31.994,-17011
31.995,-17134
31.996,-17321
31.997,-17507
31.998,-17745
31.999,-18015
32.000,-18101
32.001,-18112
32.002,-17867
32.003,-17168
32.004,-16347
32.005,-15600
32.006,-15271
32.007,-15137
32.008,-15105
32.009,-15306
32.010,-15611
32.011,-15946
32.012,-16141
32.013,-16209
32.014,-16194
32.015,-15808
32.016,-15274
32.017,-14775
32.018,-14276
32.019,-14323
32.020,-14742
32.021,-15112
32.022,-15252
32.023,-15382
32.024,-15560
32.025,-15757
32.026,-15898
32.027,-15939
32.028,-15974
32.029,-16022
32.030,-15934
32.031,-15913
32.032,-16039
32.033,-15896
32.034,-15727
32.035,-15750
32.036,-15692
32.037,-15722
32.038,-15701
32.039,-15618
32.040,-15512
32.041,-15459
32.042,-15447
32.043,-15457
32.044,-15419
32.045,-15401
32.046,-15370
32.047,-15315
32.048,-15231
32.049,-15254
32.050,-15286
32.051,-15207
32.052,-15211
32.053,-15291
32.054,-15265
32.055,-15316
32.056,-15351
32.057,-15215
32.058,-15143
32.059,-15161
32.060,-15252
32.061,-15236
32.062,-15137
32.063,-15141
32.064,-15286
32.065,-15386
32.066,-15469
32.067,-15651
32.068,-15851
32.069,-15771
32.070,-15693
32.071,-15734
32.072,-15746
32.073,-15630
32.074,-15583
32.075,-15694
32.076,-15750
32.077,-15761
32.078,-15734
32.079,-15702
32.080,-15669
32.081,-15544
32.082,-15601
32.083,-15637
32.084,-15693
32.085,-15569
32.086,-15486
32.087,-15503
32.088,-15589
32.089,-15604
32.090,-15612
32.091,-15562
32.092,-15438
32.093,-15311
32.094,-15369
32.095,-15476
32.096,-15472
32.097,-15483
32.098,-15682
32.099,-15949
32.100,-15832
32.101,-15635
32.102,-15447
32.103,-15408
32.104,-15405
32.105,-15444
32.106,-15770
32.107,-15892
32.108,-15767
32.109,-15680
32.110,-15615
32.111,-15719
32.112,-15642
32.113,-15526
32.114,-15623
32.115,-15976
32.116,-16061
32.117,-15952
32.118,-15898
32.119,-15915
32.120,-15870
32.121,-15790
32.122,-15692
32.123,-15633
32.124,-15564
32.125,-15566
32.126,-15597
32.127,-15567
32.128,-15591
32.129,-15643
32.130,-15644
32.131,-15629
32.132,-15756
32.133,-15875
32.134,-16032
32.135,-16094
32.136,-16159
32.137,-16183
32.138,-16234
32.139,-16284
32.140,-16272
32.141,-16217
32.142,-16271
32.143,-16373
32.144,-16396
32.145,-16337
32.146,-16386
32.147,-16486
32.148,-16551
32.149,-16635
32.150,-16771
32.151,-16803
32.152,-16744
32.153,-16766
32.154,-16739
32.155,-16766
32.156,-16765
32.157,-16678
32.158,-16566
32.159,-16490
32.160,-16562
32.161,-16727
32.162,-16754
32.163,-16670
32.164,-16724
32.165,-16723
32.166,-16607
32.167,-16616
32.168,-16842
32.169,-16937
32.170,-16836
32.171,-16840
32.172,-16902
32.173,-17022
32.174,-17073
32.175,-17088
32.176,-17091
32.177,-17152
32.178,-17146
32.179,-17154
32.180,-17279
32.181,-17606
32.182,-17607
32.183,-17515
32.184,-17550
32.185,-17630
32.186,-17702
32.187,-17820
32.188,-17841
32.189,-17819
32.190,-17857
32.191,-17861
32.192,-17849
32.193,-17874
32.194,-17970
32.195,-17956
32.196,-17878
32.197,-17794
32.198,-17798
32.199,-17760
32.200,-17751
32.201,-17688
32.202,-17645
32.203,-17742
32.204,-17786
32.205,-17812
32.206,-17859
32.207,-17877
32.208,-17881
32.209,-17880
32.210,-17931
32.211,-17942
32.212,-17882
32.213,-17862
32.214,-18017
32.215,-18177
32.216,-18161
32.217,-18094
32.218,-18067
32.219,-18129
32.220,-18114
32.221,-18046
32.222,-18039
32.223,-18064
32.224,-18176
32.225,-18356
32.226,-18374
32.227,-18392
32.228,-18329
32.229,-18064
32.230,-17813
32.231,-17719
32.232,-17693
32.233,-17682
32.234,-17696
32.235,-17991
32.236,-18032
32.237,-17869
32.238,-17779
32.239,-17776
32.240,-17783
32.241,-17777
32.242,-17726
32.243,-17708
32.244,-17644
32.245,-17525
32.246,-17419
32.247,-17339
32.248,-17264
32.249,-17161
32.250,-17140
32.251,-17013
32.252,-16940
32.253,-16893
32.254,-16752
32.255,-16590
32.256,-16536
32.257,-16588
32.258,-16742
32.259,-16711
32.260,-16610
32.261,-16516
32.262,-16422
32.263,-16311
32.264,-16244
32.265,-16199
32.266,-16036
32.267,-15886
32.268,-15809
32.269,-15762
32.270,-15791
32.271,-15817
32.272,-15770
32.273,-15697
32.274,-15731
32.275,-15825
32.276,-15838
32.277,-15797
32.278,-15736
32.279,-15734
32.280,-15772
32.281,-15745
32.282,-15681
32.283,-15632
32.284,-15589
32.285,-15522
32.286,-15538
32.287,-15531
32.288,-15425
32.289,-15287
32.290,-15187
32.291,-15102
32.292,-15104
32.293,-15036
32.294,-14992
32.295,-15052
32.296,-15261
32.297,-15401
32.298,-15382
32.299,-15307
32.300,-15225
32.301,-15261
32.302,-15342
32.303,-15276
32.304,-15255
32.305,-15191
32.306,-15089
32.307,-14977
32.308,-14980
32.309,-14946
32.310,-14916
32.311,-14937
32.312,-14922
32.313,-14876
32.314,-14822
32.315,-14761
32.316,-14808
32.317,-14926
32.318,-14992
32.319,-15029
32.320,-15056
32.321,-15217
32.322,-15365
32.323,-15337
32.324,-15269
32.325,-15209
32.326,-15077
32.327,-15017
32.328,-15082
32.329,-15079
32.330,-15039
32.331,-15029
32.332,-15006
32.333,-14967
32.334,-14957
32.335,-14914
32.336,-14947
32.337,-14972
32.338,-14899
32.339,-14952
32.340,-15105
32.341,-15301
32.342,-15372
32.343,-15122
32.344,-15050
32.345,-15099
32.346,-15107
32.347,-15074
32.348,-15166
32.349,-15268
32.350,-15306
32.351,-15327
32.352,-15285
32.353,-15314
32.354,-15264
32.355,-15221
32.356,-15147
32.357,-15093
32.358,-15204
32.359,-15141
32.360,-14996
32.361,-14871
32.362,-14849
32.363,-14865
32.364,-14842
32.365,-14837
32.366,-14809
32.367,-14801
32.368,-15016
32.369,-15314
32.370,-15471
32.371,-15489
32.372,-15624
32.373,-15824
32.374,-15919
32.375,-15927
32.376,-15900
32.377,-15834
32.378,-15750
32.379,-15714
32.380,-15650
32.381,-15621
32.382,-15466
32.383,-15369
32.384,-15257
32.385,-15247
32.386,-15359
32.387,-15395
32.388,-15407
32.389,-15432
32.390,-15349
32.391,-15284
32.392,-15244
32.393,-15214
32.394,-15182
32.395,-15133
32.396,-15104
32.397,-15122
32.398,-15152
32.399,-15299
32.400,-15309
32.401,-15264
32.402,-15217
32.403,-15130
32.404,-15031
32.405,-15055
32.406,-15110
32.407,-15112
32.408,-15215
32.409,-15474
32.410,-15634
32.411,-15553
32.412,-15622
32.413,-15588
32.414,-15552
32.415,-15479
32.416,-15485
32.417,-15518
32.418,-15425
32.419,-15261
32.420,-15187
32.421,-15331
32.422,-15461
32.423,-15261
32.424,-15149
32.425,-15046
32.426,-14986
32.427,-14925
32.428,-14927
32.429,-14915
32.430,-14899
32.431,-14947
32.432,-15109
32.433,-15258
32.434,-15298
32.435,-15251
32.436,-15179
32.437,-15202
32.438,-15254
32.439,-15198
32.440,-15196
32.441,-15562
32.442,-15782
32.443,-15611
32.444,-15525
32.445,-15452
32.446,-15377
32.447,-15375
32.448,-15461
32.449,-15546
32.450,-15608
32.451,-15623
32.452,-15599
32.453,-15534
32.454,-15474
32.455,-15446
32.456,-15360
32.457,-15292
32.458,-15280
32.459,-15322
32.460,-15389
32.461,-15426
32.462,-15317
32.463,-15225
32.464,-15185
32.465,-15244
32.466,-15381
32.467,-15536
32.468,-15540
32.469,-15386
32.470,-15242
32.471,-15189
32.472,-15147
32.473,-15110
32.474,-15003
32.475,-15026
32.476,-15019
32.477,-14996
32.478,-14981
32.479,-14856
32.480,-14736
32.481,-14730
32.482,-14778
32.483,-14887
32.484,-15022
32.485,-15024
32.486,-15075
32.487,-15041
32.488,-15039
32.489,-15072
32.490,-15247
32.491,-15454
32.492,-15306
32.493,-15300
32.494,-15326
32.495,-15365
32.496,-15379
32.497,-15314
32.498,-15225
32.499,-15222
32.500,-15240
32.501,-15259
32.502,-15249
32.503,-15141
32.504,-15067
32.505,-15101
32.506,-15259
32.507,-15495
32.508,-15518
32.509,-15424
32.510,-15343
32.511,-15242
32.512,-15177
32.513,-15257
32.514,-15297
32.515,-15208
32.516,-15214
32.517,-15219
32.518,-15188
32.519,-15161
32.520,-15259
32.521,-15213
32.522,-15096
32.523,-15096
32.524,-15129
32.525,-15199
32.526,-15133
32.527,-15181
32.528,-15172
32.529,-15176
32.530,-15139
32.531,-14986
32.532,-14876
32.533,-14856
32.534,-14935
32.535,-14981
32.536,-14934
32.537,-15050
32.538,-15290
32.539,-15389
32.540,-15522
32.541,-15561
32.542,-15571
32.543,-15595
32.544,-15624
32.545,-15614
32.546,-15557
32.547,-15519
32.548,-15457
32.549,-15389
32.550,-15378
32.551,-15335
32.552,-15156
32.553,-14978
32.554,-14852
32.555,-14841
32.556,-14827
32.557,-14821
32.558,-14862
32.559,-15100
32.560,-15372
32.561,-15506
32.562,-15687
32.563,-15636
32.564,-15720
32.565,-15921
32.566,-15926
32.567,-15863
32.568,-15737
32.569,-15826
32.570,-15966
32.571,-15835
32.572,-15914
32.573,-16379
32.574,-16581
32.575,-16303
32.576,-16016
32.577,-15760
32.578,-15645
32.579,-15537
32.580,-15397
32.581,-15341
32.582,-15267
32.583,-15135
32.584,-15090
32.585,-15171
32.586,-15307
32.587,-15292
32.588,-15238
32.589,-15261
32.590,-15319
32.591,-15328
32.592,-15325
32.593,-15386
32.594,-15459
32.595,-15547
32.596,-15635
32.597,-15639
32.598,-15702
32.599,-15598
32.600,-15522
32.601,-15472
32.602,-15612
32.603,-15606
32.604,-15640
32.605,-15624
32.606,-15490
32.607,-15422
32.608,-15380
32.609,-15346
32.610,-15343
32.611,-15383
32.612,-15402
32.613,-15382
32.614,-15461
32.615,-15463
32.616,-15233
32.617,-15033
32.618,-14912
32.619,-14820
32.620,-14711
32.621,-14591
32.622,-14614
32.623,-14737
32.624,-14955
32.625,-15118
32.626,-14999
32.627,-14891
32.628,-14929
32.629,-15006
32.630,-14965
32.631,-14914
32.632,-14801
32.633,-14781
32.634,-14846
32.635,-14914
